time,open,high,low,close,tick_volume,spread,real_volume
2021-12-02 17:30:00,1767.94,1772.83,1767.87,1768.75,2149.0,22,0.0
2021-12-02 17:45:00,1768.68,1768.68,1765.22,1767.19,1521.0,21,0.0
2021-12-02 18:00:00,1767.16,1767.58,1764.93,1765.73,1424.0,24,0.0
2021-12-02 18:15:00,1765.73,1767.4,1765.52,1766.63,1417.0,19,0.0
2021-12-02 18:30:00,1766.6,1769.09,1764.87,1765.64,1640.0,22,0.0
2021-12-02 18:45:00,1765.57,1767.75,1765.08,1766.63,1773.0,28,0.0
2021-12-02 19:00:00,1766.64,1766.9,1764.52,1764.85,1765.0,27,0.0
2021-12-02 19:15:00,1764.92,1765.28,1763.53,1763.64,742.0,21,0.0
2021-12-02 19:30:00,1763.61,1764.63,1762.22,1762.88,992.0,29,0.0
2021-12-02 19:45:00,1762.88,1765.0,1762.88,1763.22,926.0,28,0.0
2021-12-02 20:00:00,1763.16,1763.49,1762.14,1763.28,1105.0,25,0.0
2021-12-02 20:15:00,1763.28,1763.68,1761.67,1762.88,1182.0,30,0.0
2021-12-02 20:30:00,1762.81,1763.9,1762.54,1763.84,583.0,28,0.0
2021-12-02 20:45:00,1763.82,1764.6,1763.61,1764.19,389.0,31,0.0
2021-12-02 21:00:00,1764.19,1766.03,1764.16,1765.04,513.0,30,0.0
2021-12-02 21:15:00,1765.11,1765.91,1764.77,1765.71,418.0,32,0.0
2021-12-02 21:30:00,1765.69,1766.27,1764.92,1764.96,420.0,32,0.0
2021-12-02 21:45:00,1764.94,1766.73,1764.78,1766.49,565.0,31,0.0
2021-12-02 22:00:00,1766.71,1768.26,1766.16,1767.58,957.0,35,0.0
